tweet_id,tweet_text,label,tvt,cv_fold,tt,tvt2,tvt2_1,tvt2_2,tvt2_3
531493734358061056,breaking news: isis terror group confirmed its leader abu bakr al-baghdadi has been injured in a us air strike yesterday - channel 2,unverified,training,0,test,training,training,validation,training
504652021601800193,#icebucketchallenge donations exceed $94 million. thank you for your support! URL,false,validation,2,test,training,training,training,training
538851683141304320,lots of tweets that darren wilson paid by abc for interview. abc told @brianstelter not true & i've seen no credible reporting to contrary,false,training,1,training,training,training,training,validation
684488313512800256,photos of the day URL URL,non-rumor,training,3,training,validation,training,training,testting
765934198297362432,"judge issues search warrants, seizure of passports for 2 us swimmers, including ryan lochte, around alleged robbery. URL",non-rumor,test,0,training,training,training,training,training
521533372280369152,cops swarm #7thheaven star stephen collins' home after suicide report URL URL,false,test,1,training,training,validation,validation,training
693824042164436992,"boko haram burned children alive in attack on nigerian village, witness says URL",non-rumor,training,0,training,validation,training,validation,training
553576010898497536,breaking: gunman at paris store threatens to kill hostages if #charliehebdo suspects are harmed. URL,unverified,training,3,test,validation,validation,validation,training
693866093123915776,"officials: boko haram burns kids alive in nigeria, kill 86 people: URL",non-rumor,training,2,test,training,training,training,training
553548567420628992,"afp reports there are 2 dead, and 5 hostages being held in the kosher store in eastern paris; separate incident to charlie hebdo shooters.",unverified,training,2,test,validation,validation,training,training
524967711492014080,canada parliament shooting: - active shooter - 3 separate shooting sites - 3 injd - multiple gunmen - 1 soldier dead URL,true,training,0,training,validation,training,validation,training
692099058811453440,apple reports slowest iphone sales growth since product's 2007 launch URL,non-rumor,test,3,training,validation,training,training,training
691380138710306816,pentagon holds gala to celebrate 25 years of bombing iraq URL URL,non-rumor,training,3,training,testting,training,training,training
692113839387709444,sad man tears 2 bananas off larger bunch URL URL,non-rumor,validation,1,training,training,training,training,training
536504515843727361,this letter to parents from a 1970s lego set is years ahead of its time URL URL,true,training,1,training,training,training,validation,validation
536558567206420480,lego letter from the 1970s still offers a powerful message to parents 40 years later URL URL,true,training,2,training,training,validation,training,validation
524191650420367360,win: macy's stops stocking sodastream URL #bds #palestine @aicnews URL,false,training,2,training,training,training,training,training
514062859987595264,florida woman surgically adds third breast in bid to become reality tv star URL URL,false,test,2,training,validation,validation,training,validation
716416753409081344,"hearing that bernie sanders flipped clark county in nevada at state convention, may have won the entire state #feelthebern",unverified,validation,0,training,training,testting,validation,validation
692332739824095234,"greece has ""seriously neglected"" obligations to control external borders, european commission says in draft report URL",non-rumor,validation,2,training,testting,validation,training,training
764449685897568256,happy #lefthandersday URL,non-rumor,validation,3,training,training,training,validation,testting
516390549012480001,"rt @dangillmor hong kong ""hands up, don't shoot"" emulation of ferguson protests is such a powerful image: URL",unverified,training,3,training,training,training,testting,validation
516475930097643520,"breaking: show of solidarity from #hongkong to #ferguson; hands up, don't shoot hong kong protests URL",unverified,test,2,training,testting,testting,validation,training
707420972173955072,obama skipping nancy reagan's funeral to attend sxsw URL URL,unverified,validation,2,test,training,training,validation,training
369506008172740608,fukushima nuclear plant leaking 300 tons of radioactive water into the pacific every day: URL,false,training,2,training,testting,validation,validation,validation
524946179390701568,latest update: attacker shot dead in parliament after soldier shot at national war memorial URL URL,true,training,1,training,training,training,testting,training
559787890402541568,$500 off your first month in our new mexico city data center? muy bien! URL,false,validation,1,training,training,training,training,training
780882510645370880,chelsea clinton implies here that marijuana can kill you. uhh URL,unverified,training,2,training,training,training,training,training
551123464640536576,"donna douglas, known for role as elly may clampett on 'the beverly hillbillies', dies: URL URL",true,training,3,training,training,training,testting,training
530943279161155584,"the end is nigh: pepsi is testing doritos-flavored mountain dew. yes, for real: URL",true,test,2,training,training,training,training,training
767444114229059584,"halftime in rio. usa: 52 serbia: 29 kevin durant: 24 we see you, kd. URL",non-rumor,training,0,test,training,training,training,training
692290126282649601,the government's spare room subsidy or #bedroomtax has been declared discriminatory by court of appeal judges following two legal challenges,non-rumor,validation,2,training,validation,training,training,training
497073936077959169,#breaking: justin bieber thwarts bear attack!! URL URL,false,training,0,training,training,training,training,training
531108688749404160,"news that 'home alone' star macauley culkin is dead has been confirmed as a hoax, he is alive &well. #macauleyculkin URL",false,training,3,training,training,training,training,training
521663202183348224,so ebola was found in hair extensions? all my bitches wear weave 😳,false,test,3,test,validation,training,validation,training
407189015582887936,rip roger rodas the man who died with paul walker in the fatal car crash #dontforgethim URL,true,test,2,training,validation,validation,training,training
514072132301910016,"a florida woman had surgery to add a third breast to make herself ""unatttractive to men."" URL URL",false,training,1,training,training,training,training,training
538346377794031618,"who got violent? pregnant woman shot by #ferguson cop while sitting in car tuesday, loses eye: URL URL",true,training,3,training,testting,testting,training,validation
407234399093022720,"also, rip roger rodas the man who died along with paul walker that seems to never be mentioned URL",true,training,2,test,training,validation,training,training
640118021101604864,the insane reason why chinese drivers intentionally kill pedestrians they hit — via @slate URL URL,unverified,test,1,training,testting,training,training,training
778530869208190976,hillary overcharges poorest campaign donors @lindasuhler @realdrgina @girlsfortrump @cinderella2b @kamvtv #us #usa🇺🇸 URL,unverified,training,1,training,training,training,training,training
524176293450223616,banksy has not been arrested: internet falls for hoax report: URL URL,false,training,1,training,validation,training,validation,training
519921456730607616,cops swarm #7thheaven star stephen collins' home after suicide report URL URL,false,validation,1,training,validation,training,testting,training
743126914794037248,people blame the massacre in orlando on the nra. newsflash: the orlando shooter wasn't a nra member... but he was a registered democrat.,unverified,training,1,training,training,training,training,training
521922785254580225,#live from #kobane border: growing concern that #isis has been using chemical weapons against #kurdish fighters. URL,unverified,validation,3,test,training,training,testting,training
653432177632387072,study finds over a third of vegetarians eat meat...when drunk! URL URL,unverified,test,0,training,training,training,validation,training
766719302401613825,dog dies after protecting 8-month-old baby girl from house fire in baltimore URL URL,non-rumor,training,2,test,validation,training,validation,training
693686290408181760,today’s work world requires continuous growth and learning. here's a process to decide what skill to work on next: URL,non-rumor,training,1,training,training,validation,training,testting
552816020403269632,"looks like every charlie hebdo cartoonist has been killed: 1. charb - was on al-qaeda's hit list; 2. cabu, 3. wolinski, 4. tignous",unverified,test,3,training,training,validation,training,training
692023417575448576,"doctors should screen all adults for depression at least once, task force recommends. URL",non-rumor,training,3,training,training,training,training,training
489836441120145408,first pics from the site in ukraine where #mh17 crashed URL URL,false,validation,2,training,training,training,validation,training
728273551883534336,caitlyn jenner will pose nude on the sports illustrated cover. her balls will be censored by a sad michael jordan face.,unverified,test,2,training,training,training,training,training
495305620342714369,"tesla says it's broken ground near reno, nevada for a $5 billion battery plant: URL URL",true,test,0,training,training,training,validation,training
407191144880439298,im still on that paul walker situation i can't believe he died especially in a car.,true,validation,0,test,training,training,training,testting
689853056440221696,"‘planet nine’ may exist on the edge of our solar system, claim astronomers URL URL",non-rumor,training,0,training,training,training,testting,training
524929497205055488,"canada's parliament hill is on lockdown as police hunt shooting suspect; at least 1 injured - @cbcnews, @torontostar URL",unverified,test,1,training,training,training,training,testting
693102420688121856,rt the good news: we're taking new steps to advance #equalpay for women → URL URL,non-rumor,training,3,training,testting,training,training,training
727834854931435522,evidence destroyed? campaign made payments to hard drive and document destruction company URL #makeamericagreatagain,unverified,validation,2,test,training,training,training,testting
521882110789824512,meria: signs #isis is using chemical weapons. URL URL,unverified,test,3,training,training,validation,training,validation
504450741126582275,waking up late for pre-game skate in vegas like... #nhl #expansion URL,false,training,2,test,validation,validation,validation,validation
688814621034213376,al arabiya television station says three americans have reportedly been kidnapped in baghdad in iraq,non-rumor,training,3,training,training,training,training,testting
507257950868885504,breaking: ap source: tesla motors has selected nevada as site for $5b electric car battery factory.,true,training,2,training,training,training,training,training
524937542131793920,we are in full lock down until further notice from ottawa police.,unverified,test,2,test,training,validation,training,training
528495998537334785,"after an absence of 65 years, the afghan fanged deer has returned URL URL",true,test,1,training,training,training,training,training
692364468442021889,.@camilacabello97 played around with @justinbieber's #loveyourself and the outcome is absolutely beautiful. URL,non-rumor,validation,3,training,validation,training,training,training
765863022506151937,"irish and european ioc chief patrick hickey arrested in rio over illegal olympic ticket sales, brazil media report URL",non-rumor,validation,1,training,training,testting,validation,validation
724603564946010112,twenty-five stories proving target’s pro-trans bathroom policy is dangerous URL,unverified,training,2,training,training,training,training,training
540643709465812992,facebook spies on you for the government: URL,false,training,1,training,validation,training,training,testting
693239731031683072,he's 17 and can squat 875(!) pounds. joseph pena is not of this world. URL,non-rumor,training,1,test,training,testting,training,validation
765735409984806912,"trump: dems ""failed and betrayed the africanamerican community” trump: “laziness is a trait in blacks, it really is"" URL",unverified,training,1,training,validation,validation,training,testting
538724882461097986,"hey @abc, why won't you tweet a statement saying that you did not pay or compensate darren wilson for the interview? why silent? #ferguson",false,training,2,training,training,testting,training,training
560474897013415936,for just $1 you can get a free jr. frosty with every 2015 purchase! get a frosty key tag now & help support @dtfa. URL,false,training,1,training,training,training,training,training
348204426659508226,"irs sent $46,378,040 in refunds to 23,994 ‘unauthorized’ aliens at 1 atlanta address | cns news URL via @sharethis",true,training,1,training,validation,training,training,training
500278294055768064,"ferguson police chief: officer involved in shooting of michael brown was darren wilson, a 6-year veteran with no disciplinary record",true,training,2,training,testting,training,testting,training
489865454312099840,authorities collecting passports at #mh17 crash site. australian coat of arms clearly visible. URL URL,false,training,2,test,validation,training,training,training
334722003057647616,this is just about the weirdest fetish i've ever heard of. what was he thinking of? (via @elvis717) URL,false,training,3,training,validation,training,training,training
707305999971921920,"‘president petty strikes again’: obama will reportedly skip nancy reagan’s funeral,,, ✅ URL URL",unverified,training,2,training,training,training,training,training
687617323235147776,extraordinarily sad news. the guardian is reporting that the great alan rickman has died at the age of 69. URL,non-rumor,training,2,training,validation,training,training,validation
574004164570841088,oregon community helps mother after boy punished for being tardy due to vehicle problems: URL URL,true,training,2,training,validation,training,training,training
538861627018579968,i aint know obama daughter was pregnant 😩,false,test,2,test,training,training,testting,validation
407185422523977728,so paul walker is still alive ? dead or alive sia ?! #paulwalker URL,true,test,1,training,training,training,training,training
539813330983354368,they found him shot dead and burned in his car after the #ferguson chaos. what happened to deandre joshua: URL,false,training,2,training,training,training,validation,training
715253497462145024,"just in: donald trump to @msnbc: ""there has to be some form of punishment"" for women who have an abortion.",unverified,training,0,training,training,training,validation,training
510286132568150016,detroit niggas are savages they stole the batmobile. URL,false,training,2,training,training,validation,training,training
686422922894815233,.@bilodope @emilybett @aishataylor at the #instyleglobes bash #goldenglobes URL,non-rumor,training,2,training,training,training,training,training
500332933098385408,"if you can justify shooting an unarmed teenager by saying ""he might have been committing a misdemeanor"" you are a fucking asshole. #ferguson",unverified,training,3,training,training,training,validation,training
693676692309700609,an unexpected bond has developed between damaged parrots and traumatized veterans URL URL,non-rumor,training,0,training,training,training,training,training
693071700200722433,forty percent of germans say merkel should resign over refugee policy: poll - URL URL,non-rumor,training,3,training,training,validation,training,training
715268937873760256,"donald trump goes full anti-woman: ""punishment"" for women who abort URL URL",unverified,training,2,test,training,validation,validation,training
692765809425408000,gerrymandering is even more infuriating when you can actually see it URL URL,non-rumor,training,3,training,training,validation,training,training
691667941314662400,from the vault: anatomical maquettes of fanciful creatures URL URL,non-rumor,validation,3,test,validation,validation,validation,validation
693534177694609409,icymi: joe parsons's snowmobile sit-n-spin backflip was unreal. see more epic #xgames action on abc all afternoon: URL,non-rumor,test,2,training,training,validation,training,training
693204483501887488,it's official: #gilmoregirls is coming back! get the details on the netflix revival: URL,non-rumor,training,3,training,training,training,testting,training
692842124841123842,nicoderm introduces new nicotine eye patch URL URL,non-rumor,training,0,test,training,validation,training,training
552677176873455616,malia obama wears t shirt of an anti white anti cop rap group. #nypd URL the family that agitates together stays together,false,test,2,training,training,training,training,training
407213772328022016,"fast and furious star paul walker dead in car crash. what next, samuel l jackson killed by snakes on a plane?",true,training,3,training,training,training,training,training
407290084593913856,rip to the driver who was also killed along with paul walker who no one seems to care about... URL,true,training,2,training,testting,validation,training,training
521444489697583104,photos proved that terrorists used chemical weapons against the kurds #kobanî #airdrop2kobane #kurdistan #isis URL,unverified,validation,2,training,validation,training,validation,validation
553115168084074497,this powerful cartoon about the charlie hebdo attack is not by banksy URL URL,false,test,0,test,training,training,training,training
534678919656775680,"the world is running out of chocolate, world’s largest chocolate manufacturer warns URL URL",false,test,2,test,validation,training,training,training
524927281048080385,snipers set up on national art gallery as we remain barricaded in centre block on parliament hill #cdnpoli. URL,unverified,training,2,training,training,training,training,training
553505242554175489,"suspects in #charliehebdo attack spoke to police by phone and said they wanted to die as martyrs, says french mp. URL",unverified,test,2,training,training,testting,training,testting
531565935128498176,"hey, it looks like... oh. rt @marc_leibowitz: photo of vladimir putin's motorcade. posted without comment. URL",false,validation,2,test,testting,training,training,training
547670441754914816,we need to talk about the fact that the teletubby sun baby is 19 years old now: URL,unverified,training,3,training,training,training,validation,validation
524988712367955970,"more: canadian soldier shot at war memorial has died; one of three suspected gunmen also dead, police say: URL",true,training,1,training,validation,training,training,validation
500288349924782080,did anyone think of comparing the clothes that #mikebrown was wearing when he was laying on the street to the security footage? #ferguson,unverified,training,3,training,testting,training,validation,testting
693107789007339521,our daughters should get paid the same as our sons for doing the same work. period. URL URL,non-rumor,test,2,test,testting,training,testting,validation
533734824905670656,breaking news: isis executioner jihadi john reportedly wounded in air strike. big scoop in tomorrow's mos > URL,unverified,test,3,training,testting,training,testting,training
500278045597368320,urgent: darren wilson is the police officer who shot mike brown URL #ferguson URL,unverified,training,3,training,training,validation,training,validation
536849906997415936,this lego letter from the 1970s still offers a powerful message to parents 40 years later URL URL,true,test,3,test,training,training,training,testting
427689948398231552,actor eric lawson who portrayed the marlboro man dies from chronic obstructive pulmonary disease: URL,true,training,2,test,testting,validation,training,training
523939598691741696,cool dog! mt @cbsnews: goliath encounter: puppy-sized spider surprises scientist in rainforest URL URL,true,training,3,test,validation,testting,training,training
544306719686656000,"us evacuated consulate in sydney after #sydneysiege. emergency warning to u.s. citizens urging them to ""maintain high level of vigilance"".",unverified,training,3,training,training,training,training,training
547158281005719552,subaru gets snowbound police back on patrol. #dontletwinterwin URL,false,training,3,training,training,training,training,validation
537006518118273025,"that powerful, 40-year-old letter from lego to parents? it's real URL URL",true,training,3,training,testting,testting,validation,training
504131654810877952,attorney: new audio reveals pause in gunfire when michael brown was shot. URL,true,validation,2,training,training,training,training,training
751856580874960897,"should say ""labor unions aligned with @hillaryclinton"" stopped dems from saying no tpp-they don't speak for nurses URL",unverified,training,3,training,validation,training,training,training
712223438698627073,"keith richards 'once pulled a knife on donald trump', claims rolling stones' former promoter URL URL",unverified,training,2,test,training,validation,training,training
524987184836005889,the rcmp and ottawa police news conference is beginning now. watch live: URL #cbcott #ottnews,true,training,1,test,validation,training,validation,training
707405809181917184,"bachmann: obama ""classless"" for missing nancy reagan’s funeral URL URL",unverified,test,1,training,training,training,training,validation
507634536176300032,if betty white dies today and steals joan's thunder i will unleash a reign of terror upon this nation the likes of which u have never seen!!,false,test,2,training,testting,training,training,validation
525024518713397249,twenty-four-year-old cpl. nathan cirillo was shot dead today at the war memorial in #ottawa. #cdnpoli #ottawashooting URL,true,validation,2,test,training,training,training,training
516729950091493376,"on cnn alton nolen's mother (the oklahoma man who beheaded a coworker) said ""there are two sides to every story!"" he cut a woman's head off!",true,training,3,test,training,training,validation,training
500258409988763649,"name of #ferguson cop is expected to be released by 9 et, police chief says: URL (j.b. forbes, ap) URL",unverified,validation,2,training,validation,testting,training,training
560133068670140417,islamic tribunal in texas operating under sharia law♨️wtf is this😡@lodisilverado @amymek #tcot URL URL,false,validation,1,training,training,training,validation,validation
524940659778920448,attack on parliament: soldier shot; gunman on the loose. follow our developing story: URL URL,unverified,training,3,test,training,validation,testting,training
501781217411215360,"78, not 31, arrested overnight in #ferguson. URL",false,test,0,training,training,validation,training,training
764753085675761664,nigerian islamist group boko haram releases video purporting to show kidnapped chibok schoolgirls URL,non-rumor,test,2,training,training,training,validation,training
677950378785271808,#stevenuniverse will finally return to our screens in january! URL URL,non-rumor,training,1,training,training,training,validation,testting
744390771869102080,one of the men who wanted to copy the #orlando shooter was stopped in l.a. he was a liberal democrat and #berniebro. URL,unverified,training,1,training,validation,training,training,validation
521789009576476673,breaking: ks patient at risk for ebola: in strict isolation at ku med center in kansas city URL #kwch12,false,training,3,training,training,validation,training,validation
692376812022792196,happy #nationalchocolatecakeday! URL,non-rumor,training,1,training,training,training,validation,training
763404633217835009,"kendall jenner and a$ap rocky are ""full-on dating"" — exclusive details! URL URL",non-rumor,test,1,training,testting,training,training,training
531161914689482752,"confirmed: pepsico is making a doritos-flavored mountain dew called ""dewitos"" URL URL",true,validation,3,training,training,training,validation,training
778689027918618625,"black men may have cause to run from police, massachusetts high court says URL",unverified,training,1,test,training,validation,validation,validation
519447199164665856,"43 missing students, a mass grave and a suspect: mexico’s police URL",false,test,2,training,training,validation,validation,training
707412869860696064,"bachmann slams ""classless"" obama for skipping nancy reagan’s funeral URL URL",unverified,training,3,test,testting,validation,training,training
693926742814281729,these aerial photos of dutch tulip fields are stunning URL URL,non-rumor,test,1,test,training,training,validation,training
650710483289419776,"local school art project titled ""candlelight"" URL",unverified,training,2,training,training,training,testting,validation
689694470779097088,"two gunmen killed in pakistan university attack, police say, with reports others still firing URL",non-rumor,test,3,training,training,training,training,testting
387021726007042051,cruz stood 21 hours for freedom. obama won't stand for missing children. #amberalert #shutdown,false,test,1,test,training,training,training,training
690926324903317504,"as the affordable care act has taken effect, nearly 18 million americans have gained coverage —@potus URL",non-rumor,training,1,training,training,validation,training,testting
407184730988097536,"my heart goes out to loved ones and fans of paul walker, who died in a car wreck saturday. word is he was a really good dude. #rippaulwalker",true,validation,2,training,training,training,training,training
693855615618322432,happy birthday to the man who brought sexy back! 🎉🔥 URL URL,non-rumor,validation,1,training,training,training,validation,training
690522824797196288,woman who stabbed paedophile to death in east london has three-and-a-half-year jail term more than doubled URL,non-rumor,training,2,test,training,training,validation,training
514517470238240768,and here's a guy bending an iphone 6 plus with his bare hands URL URL,false,training,2,training,training,training,training,validation
553228463998783488,a nc town has been forced to remove a statue of a praying soldier and a christian flag at a veterans memorial URL,unverified,training,0,training,training,training,validation,training
690567125128351744,"every single one of us deserves the rights, freedoms, and opportunities to fulfill our dreams. —@potus #roe43 URL",non-rumor,training,2,training,testting,training,validation,training
693803472806760448,icymi: this wayne selden dunk was absolutely absurd. URL,non-rumor,training,2,training,training,training,training,training
688502260779843587,american leadership in action: iran's four pathways to a nuclear weapon have now been blocked. #irandeal URL,non-rumor,training,1,training,training,training,training,training
553016500492439552,great @banksy homage to charlie hebdo victims: rt @kowalshki: nice work from banksy #jesuischarlie URL,false,validation,0,training,training,training,validation,training
265953285247209472,deep-fried left wings demo-crab cakes barack-amole & chips malia quesadillas hawaiian pizza sloppy joe bidens obamacare-rot cake,false,training,3,training,testting,training,training,validation
524981436252950528,canadian authorities have given name of suspect in ottawa attacks to u.s. feds; ask for fbi assistance: sr u.s. law enforcement official,unverified,training,0,test,training,testting,training,training
520132836594970625,penis graffiti drawn on £1.5m bugatti veyron. URL URL,false,training,3,test,training,training,training,validation
714851393861881857,"trump's top strategist, stephanie cegielski, has quit his campaign + just wrote an open letter to trump supporters: URL",unverified,training,3,test,training,validation,training,training
544457299667202048,#rtlny: because a stuyvesant senior made $72 million trading stocks on his lunch break URL URL,false,validation,1,training,training,validation,validation,training
524950339074523137,dramatic photos from @wcuddington on the scene in ottawa URL URL,true,training,2,training,training,training,training,validation
678277910537588737,the 17 #thexfiles episodes to watch before it returns URL @thexfiles @gilliana @davidduchovny URL,non-rumor,training,3,training,training,validation,testting,training
509114008587100160,"sorry, everyone—durex is not making pumpkin spice condoms this fall: URL URL",false,training,1,training,training,training,validation,training
504244627680272384,cnn: new audio reveals 10 shots fired at michael brown. cluster of 6... a pause... and then 4 more URL,true,training,1,test,training,training,training,training
500279189405433858,"that was very ""slick"" of the police chief to create a narrative that #mikebrown was a ""suspect"" in a robbery! #ferguson",unverified,training,1,training,training,validation,validation,validation
535474861616148480,"breaking: fsu shooter identified as myron may, a lawyer who graduated from fsu before attending texas tech's law school. #fsushooting",true,validation,0,training,training,training,validation,training
562093717201616896,madden nfl 15 simulation correctly predicted the super bowl's final score. URL URL,true,training,0,training,training,training,training,training
693459931022913536,the beatles' rooftop concert happened 47 years ago today. here are 15 things you didn't know URL URL,non-rumor,training,2,training,training,validation,training,training
407262869152358400,"paul walker was ""so happy"" hours before his tragic death URL",true,test,1,test,testting,training,validation,validation
767218194385866752,#ufc202 was conor mcgregor's first fight ever to go into the championship rounds. he made the most of it. URL,non-rumor,validation,1,training,validation,training,training,validation
518665533089406976,#mexico mass grave discovered after student protesters go missing URL URL,false,training,3,training,training,training,validation,training
482880640560271361,religious subjugation? u.s. troops in bahrain getting ramadan training. URL #tcot,false,training,1,training,training,testting,training,training
688520025754304512,"thanks to the #irandeal, iran's four pathways to a nuclear weapon have been blocked → URL URL",non-rumor,test,0,training,validation,training,validation,training
500389488217309184,#ferguson chief let most of day go by b4 disclosing (after repeated qs) that cop who killed #mikebrown knew nothing about robbery. danger,unverified,validation,3,test,training,training,testting,testting
525008463819464704,"meet kevin vickers, the hero who shot down the parliament hill gunman #ottawashooting URL URL",unverified,training,2,test,validation,training,testting,training
692812029611089920,justin bieber must be loving himself right now. URL,non-rumor,training,2,training,validation,testting,training,training
503714147138166784,"looks so innocent without the hood. you would never think this london rapper, abdel-majed abdel bary, beheaded foley URL",unverified,validation,1,test,training,validation,testting,training
407292452060815360,"in the wake of paul walker's tragic death, what's the future of the @fastfurious movies? URL #rippaulwalker",true,test,2,training,training,testting,training,training
500363126294863876,the #ferguson police chief just basically confirmed #mikebrown was gunned to death for the crime of walking in the street? horrific.,unverified,validation,2,training,training,training,testting,validation
554958414905094144,"saudi cleric proclaims snowman-building 'anti-islamic' (photos, video) URL URL",true,training,1,test,validation,training,training,training
543586319168196608,"new dog-ma? pope says heaven is for hounds, too URL URL",false,training,2,test,validation,training,validation,training
553271856786968576,malia obama wears t shirt of an anti white anti cop rap group. #nypd URL #barbaraboxer #respectformuslims #blackprivilege,false,test,3,training,training,validation,training,validation
683158807959089152,man helps woman to safety before being crushed to death by elevator in nyc URL URL,non-rumor,test,2,training,training,testting,validation,testting
764368020391223296,video : clueless hillary clinton calls for americans to respect and empathize with isis URL,unverified,training,2,test,training,training,testting,training
551106793959862272,"max baer describes donna douglas as ""elly may until the day she died"": URL (cbs) URL",true,training,2,test,validation,validation,validation,training
501827465032237056,#isis beheads photojournalist james wright foley in a massage to us to end its intervention in #iraq. URL,true,training,3,training,training,training,validation,training
741995157969592321,"orlando shooter, muslim, omar mateen was a registered democrat. URL",unverified,training,2,test,training,validation,training,training
519704006826807296,stephen collins -- cops swarm home after suicide report ... false alarm URL,false,test,3,training,validation,validation,testting,training
544567299102244864,high school student reportedly makes 72 million on stock market. URL @wallstreet @stuyvesanthigh URL,false,validation,2,training,training,training,training,testting
510916725953417218,just in: isis video claims to show beheading of british citizen URL,true,training,2,test,training,validation,training,training
533811170889568256,uk jihadi john is 'wounded in us airstrike on secret bunker meeting of isis high command' URL URL,unverified,training,2,test,training,testting,testting,training
523863683928457216,goliath encounter: puppy-sized spider surprises scientist in rainforest - URL URL,true,training,2,test,validation,training,training,validation
514420223873941504,police officers deliver the pie after pizza hut driver injured in crash URL URL,true,training,2,training,training,training,training,training
501774251901198336,a list of overnight arrests in ferguson shows a much higher number than officials reported URL URL,false,training,1,training,training,training,training,validation
336873759271157760,hasan gets $278k but victims denied army benefits. disgusting waste of tax $$. garnish his wages & send 2 red cross URL,true,training,1,training,training,validation,training,training
525029684095221760,soldier killed at war memorial identified as cpl. nathan cirillo - URL URL,true,validation,1,test,training,training,training,validation
692688891174739968,"say ""aloha"" to the happiest, healthiest u.s. states! 1. hawaii 2. alaska 3. montana URL URL",non-rumor,training,1,training,validation,training,training,training
693452449173086210,study finds girls outperforming future employers in school URL URL,non-rumor,training,2,training,validation,training,training,training
547101266313089024,oprah: “bill cosby drugged & tried to rape me” 😳😫😱 URL,false,training,1,training,training,training,training,validation
516636338679197697,"kfc ban wipes because they offend muslims URL ban islam instead, why are there halal only kfc's? URL",false,training,2,test,validation,validation,training,training
730516765525082112,a canadian teen didn't find a lost mayan city: URL URL,unverified,validation,3,training,validation,training,validation,training
509031495101874176,breaking news: durex has not come out with a pumpkin spice condom URL URL,false,training,3,test,training,validation,training,training
534392174876839936,"we are running out of chocolate, warns world's largest chocolate manufacturer URL URL",false,validation,1,test,training,validation,training,validation
542423103834296323,#selena's killer & former fan club president will not be released early from prison! URL URL,false,training,1,training,training,training,validation,validation
516411927506206721,"hong kong's protesters are using the ""hands up, don't shoot"" gesture from ferguson, missouri. #handsupdontshoot. URL",unverified,validation,1,training,validation,training,training,training
407262953533353984,late actor paul walker's admirable history of organizing & participating in international disaster relief missions: URL,true,test,1,training,validation,testting,validation,training
531634492528939008,pepsi is currently taste-testing doritos flavored mountrain dew. would you try it? URL URL,true,validation,1,training,training,testting,training,training
714998347111669760,we must address the political marginalization and institutional racism affecting people of color. read my plan: URL,unverified,training,3,training,training,training,testting,training
532284831783460864,irritated chick-fil-a manager makes a list of teen slang his employees are forbidden to use URL URL,false,test,3,training,training,training,training,training
688932211714818048,"clinton: ""every single american should be outraged"" by what's happening in flint, mich. #nprdebate",non-rumor,training,2,training,training,training,training,validation
693594331735683072,"deadline: if you don't have health insurance, you've only got one more day to #getcovered: URL URL",non-rumor,training,2,test,testting,training,training,validation
693925198630821889,sources: calvin johnson told detroit lions he plans on retiring from the nfl. URL URL,non-rumor,validation,3,test,testting,training,validation,validation
693456340790804480,fbi 'super pissed off' at white house meddling... URL,non-rumor,training,3,training,training,training,validation,training
524928878075457536,soldier shot at national war memorial in ottawa URL URL,true,training,2,test,validation,training,testting,training
553579224402235393,"hostage-taker at paris store demands release of #kouachibrothers, police union spokesman says. URL URL",unverified,training,3,training,training,validation,training,testting
552568163431247873,dog found abandoned at scottish train station with suitcase filled with it's belongings: URL URL,true,training,3,training,training,training,training,training
693216311502073856,"why digital companies need more liberal arts majors: creativity, empathy, and listening are more important than ever URL",non-rumor,validation,1,test,training,training,training,training
407264593027670016,rip to the driver roger that died with paul walker that no one talks about because he wasn't famous. URL,true,training,2,training,training,training,validation,training
547807913671405568,pope francis is the real mvp URL,false,training,1,training,training,training,training,training
687673284436082689,harry potter stars react to the tragic news of alan rickman's death: URL URL,non-rumor,test,1,training,training,training,training,training
553098571323437056,"banksy's take on charlie hebdo is simple, elegant & uncompromising #jesuischarlie URL",false,training,1,training,training,training,training,training
510916464631889920,islamic state video purports to show beheading of british hostage david haines; officials can't confirm- @dailymirror URL,true,test,3,training,training,validation,training,training
532602376398462976,officials took away this halloween decoration after reports of it being a real suicide victim. 2003 URL,true,training,3,training,training,training,testting,training
714811995573325828,"an open letter to trump voters from his top strategist: stop supporting him, he doesn't want to win URL",unverified,test,2,training,testting,training,training,validation
728101712762834944,caitlyn jenner about to post nude for cover of sports illustrated.... 😳,unverified,training,2,test,training,training,training,training
553549686129561600,update: gunman in kosher grocery store is demanding the release of the suspects in #charliehebdo shooting - reports URL,unverified,validation,3,training,testting,training,training,testting
520338188213444608,"amazon's physical store in nyc would offer same-day delivery, pickups and dropoffs. URL URL",false,validation,2,training,training,training,training,training
510916647373516800,a video has been released by isis apparently showing the murder of british hostage david haines: URL,true,test,0,training,validation,training,training,training
536804445678755840,lego letter from the 1970s still offers a powerful message to parents 40 years later URL URL,true,training,1,training,training,training,training,validation
692927739066740741,study: 90% of workplace injuries caused by bare-knuckle boxing URL URL,non-rumor,test,3,training,training,training,training,training
701539698452393986,"the 2016 race: no, the polling doesn’t prove bernie sanders won the hispanic vote in nevada URL",unverified,training,1,test,training,training,testting,training
489820657291911168,reported photographs from malaysia airlines #mh17 crash: URL URL,false,test,2,test,validation,validation,training,validation
